class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.5287148356437683,0.37373441457748413,0.4254721999168396,0.34075939655303955,0.3582794964313507,0.25785109400749207,0.3471916615962982,0.17759640514850616,0.35538846254348755,0.11602980643510818,0.41389957070350647,0.16264815628528595,0.4088441729545593,0.10979335010051727,0.41183143854141235,0.17096467316150665,0.41595640778541565,0.22788679599761963,0.4738006591796875,0.16614650189876556,0.46801701188087463,0.11354960501194,0.46988460421562195,0.19248680770397186,0.4739251136779785,0.25820234417915344,0.5327667593955994,0.18073712289333344,0.5247294902801514,0.13583803176879883,0.5228341221809387,0.21647892892360687,0.5252698063850403,0.2784479260444641,0.591386079788208,0.20607376098632812,0.58199143409729,0.16669173538684845,0.5699039697647095,0.23031842708587646,0.5657853484153748,0.2830023169517517
A,0.5072476267814636,0.39080438017845154,0.4054296314716339,0.35509103536605835,0.3379606008529663,0.26594001054763794,0.32671603560447693,0.18061622977256775,0.335307776927948,0.11697588860988617,0.3930492103099823,0.1723579466342926,0.39012739062309265,0.11074652522802353,0.3914123773574829,0.16905580461025238,0.39590784907341003,0.22572346031665802,0.45248228311538696,0.17547473311424255,0.45236700773239136,0.11920107156038284,0.45416685938835144,0.19833923876285553,0.45705103874206543,0.26452726125717163,0.5099939107894897,0.1880546510219574,0.5093362331390381,0.14036054909229279,0.5069878101348877,0.22244687378406525,0.5065178275108337,0.2847232222557068,0.5679506659507751,0.21063798666000366,0.5647845268249512,0.1663471758365631,0.5549719929695129,0.23241032660007477,0.5494666695594788,0.2850218117237091
A,0.47367358207702637,0.38266152143478394,0.37394851446151733,0.348664790391922,0.3123975098133087,0.260637104511261,0.30517303943634033,0.17903292179107666,0.3143112063407898,0.11811132729053497,0.36550211906433105,0.17223389446735382,0.3629797101020813,0.11860615015029907,0.3647903501987457,0.18170024454593658,0.3699381947517395,0.2367980182170868,0.4253796637058258,0.1776941567659378,0.4223521053791046,0.12142232805490494,0.4216107130050659,0.2013556808233261,0.42505937814712524,0.2645127475261688,0.48360109329223633,0.1929633915424347,0.47877171635627747,0.14652132987976074,0.47520872950553894,0.22650544345378876,0.47727590799331665,0.2836753726005554,0.5433581471443176,0.21832196414470673,0.535740852355957,0.17538417875766754,0.5256568193435669,0.23858793079853058,0.5236451029777527,0.28738242387771606
A,0.4494898319244385,0.3801397681236267,0.35245221853256226,0.3481268882751465,0.2920641303062439,0.26029807329177856,0.2860715687274933,0.18034698069095612,0.29737389087677,0.12073865532875061,0.34530454874038696,0.17456504702568054,0.343313992023468,0.12338308990001678,0.3473731279373169,0.18789488077163696,0.35189107060432434,0.2432841807603836,0.4037858247756958,0.1761857271194458,0.40254589915275574,0.1291201114654541,0.40430280566215515,0.21036876738071442,0.40706270933151245,0.2709859311580658,0.4621545672416687,0.18925292789936066,0.4597315192222595,0.15154169499874115,0.45707207918167114,0.2341896891593933,0.4568901062011719,0.2919085621833801,0.519193172454834,0.21178075671195984,0.5136316418647766,0.17665737867355347,0.5030431151390076,0.24472415447235107,0.499002605676651,0.2946772277355194
A,0.42986878752708435,0.3837438225746155,0.3339537978172302,0.3536452651023865,0.2732182741165161,0.2656034529209137,0.26611974835395813,0.18469823896884918,0.2702862024307251,0.12477036565542221,0.3281366229057312,0.1806027889251709,0.32550331950187683,0.1315789818763733,0.3289697766304016,0.18966300785541534,0.3308722674846649,0.2468913346529007,0.3870244026184082,0.1829930543899536,0.3834555149078369,0.1396169662475586,0.38774940371513367,0.21613411605358124,0.3895774483680725,0.2812810242176056,0.44303667545318604,0.19626325368881226,0.4380786418914795,0.16073739528656006,0.4383285641670227,0.2390536069869995,0.43838685750961304,0.29980650544166565,0.4970281720161438,0.21832077205181122,0.4922325611114502,0.184682235121727,0.4838124215602875,0.25050806999206543,0.4794747829437256,0.3024524748325348
A,0.3998521864414215,0.38212382793426514,0.3088896870613098,0.35680267214775085,0.2503218650817871,0.2699379324913025,0.24347981810569763,0.1922120749950409,0.25108662247657776,0.13447046279907227,0.30291131138801575,0.1860709935426712,0.3012261986732483,0.13526515662670135,0.29831111431121826,0.19206807017326355,0.2983824610710144,0.2489708513021469,0.36128124594688416,0.1910730004310608,0.35489222407341003,0.14316612482070923,0.3537631928920746,0.22226163744926453,0.3571707010269165,0.28639358282089233,0.4183703362941742,0.2055089920759201,0.41040024161338806,0.16729703545570374,0.4057295024394989,0.24574965238571167,0.4066831171512604,0.3033750653266907,0.47622740268707275,0.22739161550998688,0.46718931198120117,0.19326412677764893,0.45470255613327026,0.2558024823665619,0.44945573806762695,0.3041767179965973
A,0.38282889127731323,0.4363294243812561,0.2879237234592438,0.3672170042991638,0.2326757162809372,0.2822883725166321,0.22579270601272583,0.2023458331823349,0.2327532172203064,0.13914251327514648,0.29182130098342896,0.2231035828590393,0.29104989767074585,0.17282138764858246,0.28903698921203613,0.22230122983455658,0.288549542427063,0.26652991771698,0.3478311002254486,0.22651194036006927,0.34523555636405945,0.1801704317331314,0.34108179807662964,0.23800183832645416,0.3398822844028473,0.28639543056488037,0.40211933851242065,0.23783329129219055,0.3962733745574951,0.19842584431171417,0.3888552784919739,0.2580301761627197,0.384121835231781,0.305278480052948,0.4534371495246887,0.2595587372779846,0.44808000326156616,0.21775957942008972,0.43358492851257324,0.2665177285671234,0.42584607005119324,0.3074338436126709
A,0.3509671986103058,0.4339282214641571,0.26342862844467163,0.3676101565361023,0.216457799077034,0.28688621520996094,0.21234506368637085,0.21490614116191864,0.22027373313903809,0.15815550088882446,0.28251558542251587,0.2338046133518219,0.28031614422798157,0.18547455966472626,0.27397483587265015,0.2327324002981186,0.27241021394729614,0.2751990556716919,0.33381569385528564,0.2388334572315216,0.32877394556999207,0.19123905897140503,0.3196328282356262,0.2441665530204773,0.31815305352211,0.2890568971633911,0.3837375342845917,0.2514517903327942,0.37463217973709106,0.21045033633708954,0.36429595947265625,0.2643350064754486,0.36106398701667786,0.3069164454936981,0.4314938187599182,0.27415731549263,0.42255815863609314,0.23164710402488708,0.40601930022239685,0.27649882435798645,0.3994942605495453,0.3147397041320801
A,0.3309990167617798,0.41138073801994324,0.24149292707443237,0.3716941475868225,0.18875622749328613,0.2880679666996002,0.18545383214950562,0.21533933281898499,0.2001773864030838,0.15934917330741882,0.24525392055511475,0.2080051749944687,0.23916029930114746,0.15887223184108734,0.23725593090057373,0.21870610117912292,0.23674964904785156,0.2773350477218628,0.2978488504886627,0.2126508355140686,0.29139721393585205,0.1719847023487091,0.2885364592075348,0.24393893778324127,0.2895826995372772,0.30407795310020447,0.3506763279438019,0.22783054411411285,0.34153974056243896,0.19034701585769653,0.3354337811470032,0.2638172209262848,0.334127277135849,0.3219853341579437,0.40214353799819946,0.2520102262496948,0.3905838429927826,0.2168707549571991,0.3768203556537628,0.27628055214881897,0.3718704283237457,0.3262755870819092
A,0.3047792911529541,0.4151034653186798,0.21980059146881104,0.3797690272331238,0.1652928739786148,0.2953699231147766,0.16120076179504395,0.2233385145664215,0.17674875259399414,0.16957102715969086,0.22195501625537872,0.22292034327983856,0.21496716141700745,0.16952389478683472,0.21608653664588928,0.2255338430404663,0.21758542954921722,0.28268611431121826,0.27389970421791077,0.22608400881290436,0.26683565974235535,0.1802952140569687,0.2650032937526703,0.24840335547924042,0.26586493849754333,0.30888551473617554,0.32706063985824585,0.23888546228408813,0.3153057396411896,0.19732032716274261,0.3107731342315674,0.2676945626735687,0.3105936050415039,0.3255276679992676,0.379424512386322,0.26062116026878357,0.36581850051879883,0.22081518173217773,0.35509711503982544,0.2759307324886322,0.3534567654132843,0.32444748282432556
A,0.2805691063404083,0.4175635576248169,0.19580522179603577,0.3816762864589691,0.14397144317626953,0.3023452162742615,0.13754473626613617,0.2327895164489746,0.15343904495239258,0.17995460331439972,0.19654738903045654,0.22796379029750824,0.1941329836845398,0.17819516360759735,0.19338537752628326,0.2369230091571808,0.19392816722393036,0.29344022274017334,0.2483931928873062,0.23167237639427185,0.2454020082950592,0.1899496614933014,0.24277572333812714,0.2572250962257385,0.24229544401168823,0.31524014472961426,0.30127137899398804,0.24484099447727203,0.29410409927368164,0.2070198953151703,0.2884848117828369,0.27599409222602844,0.285254567861557,0.33138760924339294,0.3532477617263794,0.2674766182899475,0.3439551591873169,0.23012542724609375,0.33151835203170776,0.2857585847377777,0.3254372775554657,0.3329469561576843
A,0.2666313648223877,0.430275559425354,0.17568035423755646,0.3877922296524048,0.12353919446468353,0.3078879415988922,0.12139785289764404,0.23430076241493225,0.13776616752147675,0.1801108419895172,0.17439520359039307,0.23815231025218964,0.17670369148254395,0.18029901385307312,0.17303726077079773,0.23363880813121796,0.16967709362506866,0.28998374938964844,0.22856789827346802,0.2437496781349182,0.22853855788707733,0.19331423938274384,0.2251857966184616,0.2592798173427582,0.2230929136276245,0.3204556405544281,0.28377416729927063,0.25815385580062866,0.2772403955459595,0.2125670611858368,0.2711920738220215,0.28059402108192444,0.26817822456359863,0.3384188413619995,0.33897683024406433,0.28238552808761597,0.3273680508136749,0.23884451389312744,0.3156648874282837,0.29106569290161133,0.3109148144721985,0.339234858751297
A,0.2478223294019699,0.4300403594970703,0.1591694951057434,0.38887158036231995,0.10816378891468048,0.3102257251739502,0.10430046916007996,0.23925650119781494,0.11998516321182251,0.18609845638275146,0.15877358615398407,0.23719577491283417,0.16072243452072144,0.18495193123817444,0.15728874504566193,0.2371007800102234,0.1537894904613495,0.2926391065120697,0.21291974186897278,0.24354615807533264,0.21305322647094727,0.19079597294330597,0.2070823311805725,0.25543296337127686,0.20248599350452423,0.31884562969207764,0.26794877648353577,0.2596225440502167,0.262238085269928,0.2144039273262024,0.25277140736579895,0.2824731469154358,0.24779801070690155,0.34094563126564026,0.3236328959465027,0.28615331649780273,0.31297749280929565,0.24116188287734985,0.2979333698749542,0.29078659415245056,0.29030266404151917,0.33860552310943604
A,0.24267393350601196,0.4372328519821167,0.15081942081451416,0.3990155756473541,0.09818025678396225,0.31732773780822754,0.09495354443788528,0.242092102766037,0.10498340427875519,0.18542546033859253,0.15086069703102112,0.24274590611457825,0.1487826704978943,0.18788142502307892,0.14414335787296295,0.24262864887714386,0.14413252472877502,0.2988153100013733,0.2063273936510086,0.2492876648902893,0.20202669501304626,0.19635355472564697,0.19364620745182037,0.26625245809555054,0.1919081211090088,0.32986709475517273,0.26180145144462585,0.26579439640045166,0.25095072388648987,0.21561913192272186,0.23923656344413757,0.28674033284187317,0.2358827143907547,0.34651193022727966,0.3191925883293152,0.2919260263442993,0.3014802932739258,0.24924984574317932,0.28342655301094055,0.30170872807502747,0.2751137614250183,0.3507072925567627
A,0.22937749326229095,0.4274764060974121,0.14016291499137878,0.40722930431365967,0.08060899376869202,0.3226184844970703,0.07714799791574478,0.24229684472084045,0.08916257321834564,0.18906113505363464,0.13089729845523834,0.24378348886966705,0.13265016674995422,0.18581333756446838,0.12897741794586182,0.24639202654361725,0.12900479137897491,0.30077311396598816,0.18618115782737732,0.24840331077575684,0.1842065006494522,0.19471734762191772,0.1786673665046692,0.2716562747955322,0.17874766886234283,0.33123546838760376,0.24108685553073883,0.2613334357738495,0.2333928644657135,0.21519863605499268,0.2251475602388382,0.29266539216041565,0.2226209044456482,0.3497639000415802,0.2954101860523224,0.280940443277359,0.2818930745124817,0.24547222256660461,0.26970168948173523,0.30560818314552307,0.2655531167984009,0.3524312376976013
A,0.22256262600421906,0.4367489814758301,0.13111178576946259,0.4065217971801758,0.0722365602850914,0.32434800267219543,0.06431437283754349,0.24529723823070526,0.07570420205593109,0.1901884377002716,0.12619735300540924,0.2457665503025055,0.122701495885849,0.18794074654579163,0.11652226746082306,0.24583865702152252,0.11714395135641098,0.3007529377937317,0.1806160807609558,0.24958333373069763,0.17308732867240906,0.19259163737297058,0.1662641018629074,0.26909175515174866,0.16875256597995758,0.33488401770591736,0.2348373532295227,0.2611301839351654,0.21902458369731903,0.20793157815933228,0.2098758965730667,0.28661543130874634,0.21053434908390045,0.3502388596534729,0.2903450131416321,0.2806868255138397,0.26655957102775574,0.23976951837539673,0.2544592022895813,0.30150920152664185,0.2546153962612152,0.3536038398742676
A,0.20310527086257935,0.4353065490722656,0.11877307295799255,0.40229111909866333,0.06227637082338333,0.32031145691871643,0.053570739924907684,0.24859367311000824,0.06776396185159683,0.1931198239326477,0.11560992896556854,0.24555374681949615,0.10972627252340317,0.19242852926254272,0.10528948903083801,0.24610280990600586,0.1034349650144577,0.297504723072052,0.16813017427921295,0.24801212549209595,0.16088469326496124,0.19356492161750793,0.15421971678733826,0.2637556195259094,0.1517360508441925,0.3258310854434967,0.22155746817588806,0.2611325681209564,0.20842859148979187,0.2091953605413437,0.19949880242347717,0.28132930397987366,0.1970716118812561,0.3407989740371704,0.2779086232185364,0.28489845991134644,0.260035902261734,0.24341493844985962,0.24411171674728394,0.29833096265792847,0.2374977022409439,0.34738850593566895
A,0.1928676962852478,0.4230276048183441,0.11062181740999222,0.3974500894546509,0.05203019827604294,0.31691765785217285,0.043096721172332764,0.2441307008266449,0.05638744682073593,0.18977709114551544,0.10716065764427185,0.23979130387306213,0.10090651363134384,0.19029510021209717,0.09966206550598145,0.24655696749687195,0.10093039274215698,0.2988164722919464,0.16053703427314758,0.24184803664684296,0.15306834876537323,0.1938600391149521,0.14852206408977509,0.26810941100120544,0.1487109363079071,0.330064058303833,0.21451710164546967,0.2545618414878845,0.19996319711208344,0.21134133636951447,0.19250251352787018,0.28724080324172974,0.19126161932945251,0.3466140627861023,0.2700481414794922,0.277093768119812,0.2520056366920471,0.23599806427955627,0.2376147210597992,0.2924487292766571,0.23205871880054474,0.34151944518089294
A,0.18250501155853271,0.4228455722332001,0.10171537846326828,0.3963460624217987,0.04409711807966232,0.31539469957351685,0.03730158507823944,0.24318943917751312,0.04849281162023544,0.18944071233272552,0.10023323446512222,0.2362338751554489,0.0940530002117157,0.19043686985969543,0.08837006241083145,0.24172203242778778,0.08723017573356628,0.29230594635009766,0.15333402156829834,0.23766756057739258,0.14471547305583954,0.1897955983877182,0.13710567355155945,0.260153591632843,0.13695906102657318,0.3217758536338806,0.20759674906730652,0.2500790059566498,0.19091704487800598,0.2072320431470871,0.18157799541950226,0.2811996042728424,0.18064728379249573,0.3404231071472168,0.26333075761795044,0.2728980779647827,0.24189384281635284,0.23246705532073975,0.22674328088760376,0.28817200660705566,0.22282779216766357,0.3366372287273407
A,0.1812106966972351,0.4198765754699707,0.09810665249824524,0.38962432742118835,0.045580558478832245,0.30765587091445923,0.037120893597602844,0.234923854470253,0.043537579476833344,0.17788806557655334,0.09588643163442612,0.23223601281642914,0.0862211138010025,0.1820490062236786,0.07946032285690308,0.23440459370613098,0.07811570167541504,0.2864872217178345,0.14537131786346436,0.23273581266403198,0.13248921930789948,0.18287818133831024,0.12416261434555054,0.25354063510894775,0.12645837664604187,0.3141874074935913,0.197748064994812,0.2444107085466385,0.17928749322891235,0.19646567106246948,0.17023107409477234,0.2715626060962677,0.1733621060848236,0.3312840461730957,0.25479838252067566,0.2661154568195343,0.23433732986450195,0.2265874743461609,0.21843937039375305,0.2809697687625885,0.2151488959789276,0.3290201723575592
A,0.18609347939491272,0.4215995669364929,0.09632577002048492,0.3856012523174286,0.04274788498878479,0.29868006706237793,0.03422614932060242,0.22385035455226898,0.04448927193880081,0.16662567853927612,0.09371091425418854,0.2201768457889557,0.08602938055992126,0.16761544346809387,0.08338035643100739,0.22586774826049805,0.08359627425670624,0.28065767884254456,0.14509862661361694,0.22378742694854736,0.13618987798690796,0.17359063029289246,0.13146214187145233,0.24884450435638428,0.13249245285987854,0.30857038497924805,0.19816900789737701,0.2369370013475418,0.18276140093803406,0.18994027376174927,0.17483191192150116,0.2681110203266144,0.1756206750869751,0.32613497972488403,0.2548895478248596,0.2600647211074829,0.23518669605255127,0.217472106218338,0.22074076533317566,0.27418234944343567,0.21750754117965698,0.3206179738044739
A,0.1876930296421051,0.4032880663871765,0.10072772949934006,0.37240713834762573,0.04559654742479324,0.2917095422744751,0.03615400940179825,0.2160666584968567,0.04099290817975998,0.15804433822631836,0.09426282346248627,0.213255375623703,0.08611544966697693,0.16310282051563263,0.08208614587783813,0.2216348648071289,0.08219394087791443,0.27520525455474854,0.14611631631851196,0.21448063850402832,0.134974867105484,0.1633690595626831,0.12712930142879486,0.23966635763645172,0.128509521484375,0.29945966601371765,0.19997550547122955,0.22677341103553772,0.18151545524597168,0.17801859974861145,0.17133589088916779,0.2574578523635864,0.17280273139476776,0.3142938017845154,0.25754275918006897,0.24863548576831818,0.2345680594444275,0.21292513608932495,0.21854713559150696,0.2715838551521301,0.215316042304039,0.3168971836566925
A,0.19967927038669586,0.38674527406692505,0.10811251401901245,0.348320871591568,0.05208885669708252,0.26847562193870544,0.04223620891571045,0.19597351551055908,0.05536274611949921,0.14025166630744934,0.10234767198562622,0.18720455467700958,0.09799399971961975,0.13944058120250702,0.09492359310388565,0.19771143794059753,0.09491011500358582,0.25420722365379333,0.15602339804172516,0.1918354481458664,0.14906784892082214,0.1440955549478531,0.1456146240234375,0.2182328850030899,0.14675234258174896,0.2826904058456421,0.211369127035141,0.20638643205165863,0.19818712770938873,0.1670539379119873,0.1918954849243164,0.24131760001182556,0.19024671614170074,0.2989536225795746,0.2678109109401703,0.23210759460926056,0.2542434334754944,0.1920366734266281,0.23803812265396118,0.2485874891281128,0.22845038771629333,0.2970982491970062
A,0.20628060400485992,0.38106733560562134,0.11747857928276062,0.3454331159591675,0.05939784646034241,0.266187846660614,0.04798027127981186,0.19002839922904968,0.06196855753660202,0.13372451066970825,0.12044425308704376,0.17233730852603912,0.11126470565795898,0.11582452058792114,0.1059688851237297,0.1804126352071762,0.10891978442668915,0.24200943112373352,0.17246460914611816,0.17883987724781036,0.1633356660604477,0.13130152225494385,0.1562054604291916,0.20916630327701569,0.15829940140247345,0.27125808596611023,0.22517569363117218,0.1953936219215393,0.21258124709129333,0.15014240145683289,0.20076853036880493,0.22758129239082336,0.19901272654533386,0.2834262251853943,0.2802883982658386,0.22382649779319763,0.2637218236923218,0.17940457165241241,0.2447371780872345,0.23765642940998077,0.2383337914943695,0.2843545079231262
A,0.22433160245418549,0.38534265756607056,0.13264894485473633,0.3327597379684448,0.07688074558973312,0.25159668922424316,0.06192171573638916,0.18053950369358063,0.07375946640968323,0.12394779175519943,0.1352788507938385,0.17318382859230042,0.12300251424312592,0.11806599795818329,0.11779758334159851,0.17445778846740723,0.12047477066516876,0.23123158514499664,0.1848292201757431,0.17969362437725067,0.17239297926425934,0.1250932812690735,0.16841085255146027,0.19550319015979767,0.17140361666679382,0.2583213448524475,0.2383764088153839,0.19590678811073303,0.2197311967611313,0.13935263454914093,0.21099954843521118,0.21145856380462646,0.21013973653316498,0.27195465564727783,0.29239314794540405,0.22402916848659515,0.2720741927623749,0.17364895343780518,0.25429150462150574,0.2268276810646057,0.24768184125423431,0.27721139788627625
A,0.22753183543682098,0.35439780354499817,0.13541561365127563,0.31832703948020935,0.07869163155555725,0.23807869851589203,0.07182380557060242,0.16388335824012756,0.08601155877113342,0.10961921513080597,0.1390293538570404,0.16529163718223572,0.12802645564079285,0.11042304337024689,0.12391568720340729,0.16669392585754395,0.1275641918182373,0.22248396277427673,0.19283205270767212,0.16750581562519073,0.17647837102413177,0.12457960844039917,0.17359411716461182,0.19235281646251678,0.17975562810897827,0.2524377703666687,0.24708400666713715,0.1786772906780243,0.22301042079925537,0.13941964507102966,0.21784502267837524,0.20711717009544373,0.22070029377937317,0.264726847410202,0.301863431930542,0.19920438528060913,0.27742472290992737,0.1611795574426651,0.2632213830947876,0.21427921950817108,0.26024115085601807,0.2624378204345703
A,0.23198726773262024,0.35499608516693115,0.14531882107257843,0.314700722694397,0.09276863932609558,0.23441460728645325,0.08458131551742554,0.15992631018161774,0.09811607748270035,0.10412351787090302,0.1451810896396637,0.1542377769947052,0.1359226107597351,0.10475371032953262,0.13079515099525452,0.16273166239261627,0.13118989765644073,0.21345698833465576,0.19807986915111542,0.15903106331825256,0.18831191956996918,0.11160574108362198,0.18039624392986298,0.18574538826942444,0.17868031561374664,0.2438257783651352,0.2520515024662018,0.1736859530210495,0.23814573884010315,0.127123162150383,0.2267431914806366,0.20273125171661377,0.22238478064537048,0.2587231397628784,0.30800265073776245,0.2000555843114853,0.2902684211730957,0.1639530062675476,0.27301737666130066,0.2203601747751236,0.26508256793022156,0.2634936571121216
A,0.24029141664505005,0.34690147638320923,0.14990073442459106,0.30525243282318115,0.09643241763114929,0.22577624022960663,0.08617080748081207,0.15412414073944092,0.09875793009996414,0.09935294091701508,0.15453821420669556,0.14481203258037567,0.14089733362197876,0.09845194965600967,0.1410377472639084,0.1542811542749405,0.1452852487564087,0.20844779908657074,0.20730553567409515,0.14928364753723145,0.1928519308567047,0.10778123885393143,0.19022294878959656,0.175489142537117,0.19134294986724854,0.2378380000591278,0.2619205117225647,0.16389578580856323,0.24168561398983002,0.12078781425952911,0.2351609468460083,0.19141721725463867,0.2336457520723343,0.2528330981731415,0.31619444489479065,0.19059103727340698,0.29361531138420105,0.14987362921237946,0.27921903133392334,0.20360377430915833,0.27418583631515503,0.2546008229255676
A,0.2521679401397705,0.34709811210632324,0.15739810466766357,0.304354727268219,0.10233642160892487,0.22659407556056976,0.09206321835517883,0.152557373046875,0.10301513969898224,0.09736572951078415,0.1650661677122116,0.1530562937259674,0.15278507769107819,0.10137549042701721,0.14955705404281616,0.15628564357757568,0.15158295631408691,0.2110871523618698,0.21685147285461426,0.15600410103797913,0.20120114088058472,0.11389711499214172,0.19719041883945465,0.1789100468158722,0.199204683303833,0.23846568167209625,0.2699105739593506,0.16783814132213593,0.2478245496749878,0.12459371984004974,0.24020704627037048,0.19114109873771667,0.2397954910993576,0.2505841851234436,0.3238274157047272,0.19065067172050476,0.29996389150619507,0.15035288035869598,0.2851770520210266,0.20282386243343353,0.28067779541015625,0.2529408931732178
A,0.24923092126846313,0.3419443964958191,0.16032640635967255,0.3099015951156616,0.10506781190633774,0.23175306618213654,0.0970882996916771,0.15759198367595673,0.1055293008685112,0.10322947055101395,0.16431424021720886,0.1483851969242096,0.15281465649604797,0.09933672100305557,0.15043379366397858,0.15678980946540833,0.15280190110206604,0.2104349583387375,0.21717889606952667,0.15193140506744385,0.20539619028568268,0.1099555492401123,0.19903244078159332,0.18080736696720123,0.1978394091129303,0.24147675931453705,0.27054741978645325,0.16649129986763,0.25397923588752747,0.12281600385904312,0.24335017800331116,0.19399568438529968,0.23873218894004822,0.25361838936805725,0.32496753334999084,0.19191616773605347,0.3068293333053589,0.1540554016828537,0.28941529989242554,0.20876044034957886,0.2802024483680725,0.25799882411956787
A,0.24552233517169952,0.3559020757675171,0.15711647272109985,0.31313610076904297,0.1053224429488182,0.23181287944316864,0.09904488921165466,0.1592462956905365,0.10840386897325516,0.10358123481273651,0.16556766629219055,0.15062308311462402,0.1575375199317932,0.10059221088886261,0.15727071464061737,0.1624055802822113,0.1602494716644287,0.21923065185546875,0.21963918209075928,0.1574675440788269,0.20917493104934692,0.1126493364572525,0.20586320757865906,0.18565984070301056,0.20598827302455902,0.24882647395133972,0.2737691402435303,0.1744135320186615,0.257445365190506,0.1287013441324234,0.24869883060455322,0.20093663036823273,0.24477875232696533,0.2620953321456909,0.32773488759994507,0.20255261659622192,0.3093608617782593,0.15736150741577148,0.2922588884830475,0.21143892407417297,0.28327852487564087,0.2634691894054413
A,0.25446993112564087,0.3718516230583191,0.15711380541324615,0.3239530622959137,0.10515277087688446,0.2383163869380951,0.10136616975069046,0.1621553897857666,0.11236180365085602,0.10678316652774811,0.16371294856071472,0.14913751184940338,0.1501500904560089,0.1015302911400795,0.14950841665267944,0.1692684441804886,0.15070146322250366,0.22983065247535706,0.22019650042057037,0.15662778913974762,0.2067456841468811,0.1146659106016159,0.2012985646724701,0.19733139872550964,0.19935381412506104,0.2623959183692932,0.2754802107810974,0.17498517036437988,0.25538089871406555,0.1296861469745636,0.24355468153953552,0.2135763168334961,0.23797646164894104,0.27560731768608093,0.3282991945743561,0.20565101504325867,0.30684661865234375,0.16539093852043152,0.2871772348880768,0.2265772819519043,0.27792778611183167,0.27425751090049744
A,0.25504636764526367,0.3891444802284241,0.1593216061592102,0.3328257203102112,0.10255729407072067,0.2517170310020447,0.09324584901332855,0.17977197468280792,0.10831621289253235,0.12343279272317886,0.16616880893707275,0.16630858182907104,0.1512661874294281,0.11573052406311035,0.15044261515140533,0.1790294051170349,0.15284763276576996,0.23646125197410583,0.2204168140888214,0.1743154227733612,0.20387223362922668,0.12717829644680023,0.20025719702243805,0.20248673856258392,0.20081396400928497,0.26696616411209106,0.2753433883190155,0.19137252867221832,0.2527853548526764,0.1417548805475235,0.24221807718276978,0.21844187378883362,0.2388061285018921,0.2817843556404114,0.3287060856819153,0.2201642543077469,0.3046308159828186,0.1742458939552307,0.28662294149398804,0.22983840107917786,0.28080281615257263,0.28083354234695435
A,0.25001829862594604,0.39375609159469604,0.1536553055047989,0.35000771284103394,0.09865273535251617,0.26729583740234375,0.08871056139469147,0.1933228075504303,0.10072270035743713,0.13688163459300995,0.15282893180847168,0.19029971957206726,0.14064368605613708,0.13479755818843842,0.13937118649482727,0.19720755517482758,0.14440184831619263,0.2519168555736542,0.20747944712638855,0.19336390495300293,0.19083210825920105,0.14600162208080292,0.18799231946468353,0.21732346713542938,0.19345258176326752,0.2775120735168457,0.26253724098205566,0.2057269811630249,0.24005760252475739,0.15832269191741943,0.2323315441608429,0.23117634654045105,0.23460212349891663,0.29038652777671814,0.31761953234672546,0.22886814177036285,0.2944307327270508,0.18850626051425934,0.2772020995616913,0.2443380355834961,0.2744394540786743,0.29321154952049255
A,0.23413772881031036,0.4101070761680603,0.14227738976478577,0.36941999197006226,0.08811332285404205,0.2844817340373993,0.08108367025852203,0.21040156483650208,0.09177148342132568,0.15318039059638977,0.14369988441467285,0.20270270109176636,0.13696113228797913,0.1490894854068756,0.13453824818134308,0.2097988724708557,0.1344098448753357,0.26397812366485596,0.19931425154209137,0.20647457242012024,0.18967916071414948,0.16245318949222565,0.18712899088859558,0.23092475533485413,0.1871899664402008,0.2894611954689026,0.2532743811607361,0.21946847438812256,0.2377430498600006,0.1812378317117691,0.23181648552417755,0.24978046119213104,0.2284308224916458,0.3047156035900116,0.3048517405986786,0.2427092343568802,0.29032111167907715,0.2029934823513031,0.27549922466278076,0.2569558322429657,0.267617404460907,0.3036618232727051
A,0.2183159440755844,0.4174591302871704,0.12997488677501678,0.3755970597267151,0.07919271290302277,0.2962830662727356,0.07165569067001343,0.22596204280853271,0.0840582549571991,0.17302949726581573,0.12514415383338928,0.21920832991600037,0.11626480519771576,0.16684222221374512,0.12190733104944229,0.23024553060531616,0.12600338459014893,0.28392213582992554,0.18284353613853455,0.22077998518943787,0.17166177928447723,0.1753353774547577,0.1729005128145218,0.24753771722316742,0.17284774780273438,0.30754151940345764,0.23952972888946533,0.23354360461235046,0.22279027104377747,0.19744178652763367,0.21892428398132324,0.2676476836204529,0.21693620085716248,0.32213738560676575,0.2941114604473114,0.25609299540519714,0.27760976552963257,0.22152726352214813,0.263630747795105,0.27273672819137573,0.25911879539489746,0.3152267336845398
